,policy,A.1 Total Costs,A.2 Total Costs,A.3 Total Costs,A.4 Total Costs,A.5 Total Costs,RfR Total Costs,Expected Evacuation Costs
4587,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,112403750.56637782,0.0,0.0
4588,1221,106293784.88118687,82515576.63437423,136214112.81550068,16925244.491970196,128149040.86809896,0.0,0.0
4589,1221,106293784.88118687,73984517.51157771,136214112.81550068,16925244.491970196,75470521.97131437,0.0,0.0
4590,1221,106293784.88118687,53358573.6002109,136214112.81550068,20252317.17912714,143844870.66748,0.0,0.0
4591,1221,106293784.88118687,80605687.03021806,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4592,1221,106293784.88118687,264837346.6368821,136214112.81550068,16925244.491970196,460334246.6188651,0.0,0.0
4593,1221,106293784.88118687,53358573.6002109,136214112.81550068,83708525.02269799,75156961.93789655,0.0,0.0
4594,1221,106293784.88118687,53358573.6002109,136214112.81550068,24687732.35016792,572907618.4022733,0.0,0.0
4595,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,197499928.24945927,0.0,0.0
4596,1221,106293784.88118687,53358573.6002109,136214112.81550068,28208918.67128682,254727925.46473,0.0,0.0
4597,1221,106293784.88118687,53358573.6002109,136214112.81550068,152035131.855435,75156961.93789655,0.0,0.0
4598,1221,106293784.88118687,81877745.01130684,136214112.81550068,16925244.491970196,109396094.47549675,0.0,0.0
4599,1221,106293784.88118687,76031588.60413735,136214112.81550068,24659611.1476072,162483395.764851,0.0,0.0
4600,1221,106293784.88118687,56045834.07177876,136214112.81550068,41430935.92786776,258803194.6910228,0.0,0.0
4601,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,179670163.7936433,0.0,0.0
4602,1221,106293784.88118687,117500275.83518209,136214112.81550068,16925244.491970196,224031040.79991245,0.0,0.0
4603,1221,106293784.88118687,53960605.76073293,136214112.81550068,18897257.67923245,293609711.1741661,0.0,0.0
4604,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,144575760.5458263,0.0,0.0
4605,1221,106293784.88118687,53358573.6002109,136214112.81550068,25206333.624105547,141542186.9922312,0.0,0.0
4606,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,166717130.4077763,0.0,0.0
4607,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,273321694.2540704,0.0,0.0
4608,1221,106293784.88118687,80967789.1045416,136214112.81550068,16925244.491970196,662229651.412949,0.0,0.0
4609,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,109258683.24021478,0.0,0.0
4610,1221,106293784.88118687,54034070.47546785,151134194.3570171,16925244.491970196,149906517.51052272,0.0,0.0
4611,1221,106293784.88118687,80234100.59285888,136214112.81550068,16925244.491970196,101866541.284421,0.0,0.0
4612,1221,106293784.88118687,82271153.12096907,136214112.81550068,16925244.491970196,107830228.93089178,0.0,0.0
4613,1221,106293784.88118687,88225484.66419818,136214112.81550068,16925244.491970196,755548971.8263419,0.0,0.0
4614,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,121573299.67027052,0.0,0.0
4615,1221,106293784.88118687,83914534.19422394,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4616,1221,106293784.88118687,76805242.75299811,136214112.81550068,16925244.491970196,92802624.08897702,0.0,0.0
4617,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,121369936.33897106,0.0,0.0
4618,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,629419135.4932245,0.0,0.0
4619,1221,106293784.88118687,53358573.6002109,136214112.81550068,19500507.57593092,271419610.3074086,0.0,0.0
4620,1221,106293784.88118687,85146676.33589211,136214112.81550068,16925244.491970196,102543427.90564868,0.0,0.0
4621,1221,106293784.88118687,53963574.13165948,136214112.81550068,20676500.013036337,310744832.0358232,0.0,0.0
4622,1221,106293784.88118687,53358573.6002109,136214112.81550068,24335246.99896391,116474661.91433293,0.0,0.0
4623,1221,106293784.88118687,53358573.6002109,136214112.81550068,31043918.260858573,202246212.56707013,0.0,0.0
4624,1221,106293784.88118687,83785119.3666876,136214112.81550068,16925244.491970196,75803790.22296162,0.0,0.0
4625,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,584438206.2371975,0.0,0.0
4626,1221,106293784.88118687,86849820.07670239,136214112.81550068,16925244.491970196,126597667.67525938,0.0,0.0
4627,1221,106293784.88118687,83422774.33773154,136214112.81550068,89114626.4584646,94319350.11116616,0.0,0.0
4628,1221,106293784.88118687,53358573.6002109,136214112.81550068,28678791.775064483,98262557.65684842,0.0,0.0
4629,1221,106293784.88118687,75547614.42781563,136214112.81550068,16925244.491970196,131750459.43257111,0.0,0.0
4630,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,238614057.04615432,0.0,0.0
4631,1221,106293784.88118687,54194290.44634023,136214112.81550068,28169682.881763898,75156961.93789655,0.0,0.0
4632,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,130791480.02327292,0.0,0.0
4633,1221,106293784.88118687,77564261.82705727,136214112.81550068,16925244.491970196,485286291.4474792,0.0,0.0
4634,1221,106293784.88118687,453241725.9877609,136214112.81550068,16925244.491970196,275777510.5509168,0.0,0.0
4635,1221,106293784.88118687,53358573.6002109,136214112.81550068,20582826.566442102,116420752.60564014,0.0,0.0
4636,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,114377205.36401431,0.0,0.0
4637,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,185023698.6708678,0.0,0.0
4638,1221,106293784.88118687,53358573.6002109,136214112.81550068,20143628.50006509,115167248.2816132,0.0,0.0
4639,1221,152957057.17853498,75980693.6222804,136214112.81550068,16925244.491970196,138178598.25361538,0.0,0.0
4640,1221,106293784.88118687,53968920.79759118,136214112.81550068,16925244.491970196,237117972.60357416,0.0,0.0
4641,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,238302920.4231087,0.0,0.0
4642,1221,106293784.88118687,77377823.49778284,136214112.81550068,16925244.491970196,100448686.36441854,0.0,0.0
4643,1221,106293784.88118687,85960135.34838459,136214112.81550068,16925244.491970196,99754624.88897054,0.0,0.0
4644,1221,106293784.88118687,161487277.721041,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4645,1221,106293784.88118687,72485524.17381382,136214112.81550068,16925244.491970196,262512596.97331327,0.0,0.0
4646,1221,106293784.88118687,53358573.6002109,138927588.4246987,26779015.07272015,124940017.21249174,0.0,0.0
4647,1221,106293784.88118687,53358573.6002109,136214112.81550068,24504362.518370703,92079564.05337197,0.0,0.0
4648,1221,106293784.88118687,56948705.75593208,136214112.81550068,35101307.23067723,75156961.93789655,0.0,0.0
4649,1221,106293784.88118687,53358573.6002109,136214112.81550068,29158200.86968833,75156961.93789655,0.0,0.0
4650,1221,106293784.88118687,83659563.90131962,136214112.81550068,16925244.491970196,216069794.35967284,0.0,0.0
4651,1221,106293784.88118687,56772839.92859598,136214112.81550068,16925244.491970196,222648635.36578488,0.0,0.0
4652,1221,486516024.31731737,53358573.6002109,136214112.81550068,16925244.491970196,537013597.4848593,0.0,0.0
4653,1221,106293784.88118687,53358573.6002109,154828952.62929153,16925244.491970196,491861820.0977656,0.0,0.0
4654,1221,106293784.88118687,53358573.6002109,138302301.8082022,16925244.491970196,216036368.69437996,0.0,0.0
4655,1221,106293784.88118687,226496795.63610968,136214112.81550068,16925244.491970196,833407276.6366043,0.0,0.0
4656,1221,106293784.88118687,53927099.48436254,136214112.81550068,19933694.50012415,116998017.67356797,0.0,0.0
4657,1221,106293784.88118687,53358573.6002109,136214112.81550068,19559567.576915797,168328791.14706302,0.0,0.0
4658,1221,106293784.88118687,57321780.1760541,136214112.81550068,21054193.809757583,136030985.02432925,0.0,0.0
4659,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,182055537.60432276,0.0,0.0
4660,1221,106293784.88118687,75290569.10687463,136214112.81550068,116254554.02868548,75156961.93789655,0.0,0.0
4661,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,134080430.99347168,0.0,0.0
4662,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,196233257.66743463,0.0,0.0
4663,1221,106293784.88118687,56037953.63797539,136214112.81550068,16925244.491970196,122213596.63346176,0.0,0.0
4664,1221,106293784.88118687,53810555.42575846,136214112.81550068,16925244.491970196,216961680.76218283,0.0,0.0
4665,1221,106293784.88118687,57318093.42547083,136214112.81550068,16925244.491970196,183335966.13803893,0.0,0.0
4666,1221,106293784.88118687,54079125.35691907,136214112.81550068,16925244.491970196,109727819.32888836,0.0,0.0
4667,1221,106293784.88118687,158755589.4913086,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4668,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,94790881.369995,0.0,0.0
4669,1221,106293784.88118687,53358573.6002109,138893016.88106033,24779668.88265139,102995434.8082165,0.0,0.0
4670,1221,106293784.88118687,116316976.78005809,136214112.81550068,56015224.20674465,121417944.72243254,0.0,0.0
4671,1221,106293784.88118687,120176477.90012702,136214112.81550068,16925244.491970196,105360124.18597534,0.0,0.0
4672,1221,106293784.88118687,73990204.39326991,136214112.81550068,16925244.491970196,114202647.85049896,0.0,0.0
4673,1221,106293784.88118687,80990819.22577521,136214112.81550068,17259503.259928152,203240789.0530784,0.0,0.0
4674,1221,106293784.88118687,55641294.13207513,136214112.81550068,23194794.38601492,164986999.37335658,0.0,0.0
4675,1221,106293784.88118687,75831903.29302363,136214112.81550068,16925244.491970196,110936943.2224941,0.0,0.0
4676,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,156670491.15347698,0.0,0.0
4677,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,174575152.75612822,0.0,0.0
4678,1221,106293784.88118687,53358573.6002109,136214112.81550068,19014909.26433407,92167368.58286075,0.0,0.0
4679,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,158329324.76469314,0.0,0.0
4680,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,816402749.3747165,0.0,0.0
4681,1221,106293784.88118687,53358573.6002109,136214112.81550068,20878653.904123705,316524615.0320876,0.0,0.0
4682,1221,106293784.88118687,83388191.46930635,136214112.81550068,19807370.24724625,106135292.792624,0.0,0.0
4683,1221,106293784.88118687,53847800.60697664,136214112.81550068,19427389.112372067,75156961.93789655,0.0,0.0
4684,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,673383240.7941035,0.0,0.0
4685,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,118672301.2412642,0.0,0.0
4686,1221,106293784.88118687,53358573.6002109,136214112.81550068,16976894.350633208,121174861.06319624,0.0,0.0
4687,1221,106293784.88118687,53358573.6002109,136214112.81550068,21046704.97696034,151761259.62702537,0.0,0.0
4688,1221,106293784.88118687,53358573.6002109,136214112.81550068,27256055.70866329,421227565.96107095,0.0,0.0
4689,1221,106293784.88118687,53358573.6002109,136214112.81550068,66101513.52824032,75156961.93789655,0.0,0.0
4690,1221,106293784.88118687,140901995.99377635,136214112.81550068,16925244.491970196,140243446.35855576,0.0,0.0
4691,1221,106293784.88118687,53898766.7732077,136214112.81550068,16925244.491970196,305867504.7634244,0.0,0.0
4692,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,316298284.44700605,0.0,0.0
4693,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,149144804.33088088,0.0,0.0
4694,1221,106293784.88118687,79380757.87757829,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4695,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,137657825.70210022,0.0,0.0
4696,1221,106293784.88118687,165080322.57604563,136214112.81550068,16925244.491970196,96129225.8763834,0.0,0.0
4697,1221,106293784.88118687,78803851.12438421,136214112.81550068,16925244.491970196,153172664.0070908,0.0,0.0
4698,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,374806629.6585377,0.0,0.0
4699,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,178575638.76684952,0.0,0.0
4700,1221,106293784.88118687,127998433.89863276,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4701,1221,106293784.88118687,75474471.60583544,136498277.8620494,16925244.491970196,179006078.14316103,0.0,0.0
4702,1221,106293784.88118687,77372238.45757127,136214112.81550068,16925244.491970196,476428980.0360901,0.0,0.0
4703,1221,106293784.88118687,54022434.93041578,136214112.81550068,21246054.097360644,123144507.07467058,0.0,0.0
4704,1221,106293784.88118687,80822234.04371795,136214112.81550068,16925244.491970196,113029442.47839949,0.0,0.0
4705,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,355196016.0857789,0.0,0.0
4706,1221,106293784.88118687,53358573.6002109,136214112.81550068,23241450.76872292,123527051.5764512,0.0,0.0
4707,1221,1223651245.7289827,54051923.43108088,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4708,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,139639523.0921451,0.0,0.0
4709,1221,106293784.88118687,53358573.6002109,136214112.81550068,18968002.45145054,113484639.60021776,0.0,0.0
4710,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,216303370.851594,0.0,0.0
4711,1221,106293784.88118687,53358573.6002109,136214112.81550068,19873217.22003636,607329349.3862543,0.0,0.0
4712,1221,106293784.88118687,83564990.53146587,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4713,1221,106293784.88118687,53358573.6002109,136214112.81550068,18941614.29845956,126560435.77547728,0.0,0.0
4714,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,674591408.5742579,0.0,0.0
4715,1221,106293784.88118687,53358573.6002109,136214112.81550068,108768382.70854671,89489152.56829044,0.0,0.0
4716,1221,106293784.88118687,53358573.6002109,136214112.81550068,19473694.184799705,197905398.62222093,0.0,0.0
4717,1221,106293784.88118687,55830342.46215432,136214112.81550068,16925244.491970196,278936816.33339447,0.0,0.0
4718,1221,106293784.88118687,53358573.6002109,136214112.81550068,24587136.845010065,118770973.726051,0.0,0.0
4719,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,125092651.51767386,0.0,0.0
4720,1221,106293784.88118687,188075090.95066988,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4721,1221,2478181956.5392017,53358573.6002109,136214112.81550068,16925244.491970196,195993199.1122796,0.0,0.0
4722,1221,106293784.88118687,132218164.50517756,136214112.81550068,16925244.491970196,146196260.26389617,0.0,0.0
4723,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,123954133.43272024,0.0,0.0
4724,1221,106293784.88118687,53358573.6002109,136214112.81550068,17406378.289306782,139157954.80648392,0.0,0.0
4725,1221,106293784.88118687,53358573.6002109,136214112.81550068,60653069.29165636,75156961.93789655,0.0,0.0
4726,1221,106293784.88118687,53358573.6002109,136214112.81550068,31950620.240042333,75156961.93789655,0.0,0.0
4727,1221,106293784.88118687,53358573.6002109,136214112.81550068,21878350.47539037,178658998.03163832,0.0,0.0
4728,1221,106293784.88118687,53358573.6002109,136214112.81550068,16925244.491970196,196166529.8191881,0.0,0.0
4729,1221,106293784.88118687,633204502.4308257,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4730,1221,106293784.88118687,53963469.4215548,136214112.81550068,16925244.491970196,683219467.4707924,0.0,0.0
4731,1221,106293784.88118687,454416198.80645406,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4732,1221,106293784.88118687,77194867.0214643,136214112.81550068,30481649.87343012,92084850.62048304,0.0,0.0
4733,1221,106293784.88118687,53358573.6002109,136214112.81550068,17153421.080638267,118272500.6016074,0.0,0.0
4734,1221,106293784.88118687,197192617.82916623,136214112.81550068,16925244.491970196,741861641.9138601,0.0,0.0
4735,1221,106293784.88118687,617773938.4277234,136214112.81550068,16925244.491970196,75156961.93789655,0.0,0.0
4736,1221,106293784.88118687,56173321.56470564,136214112.81550068,16925244.491970196,139210665.64143676,0.0,0.0
